,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs
46,NOR,44,NOR44,Marcus Mailei,36,23,RB,Weber St.,UT,10/30/1986,0,XLIV,New Orleans Saints,31,Drew Brees,Sun Life Stadium,Miami Gardens,Florida,2/7/2010,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NOR44Marcus Mailei,1.0,1.0,6.0,7.0,0.0,1.0,4.0,77.0,43.0,3.0
47,KAN,54,KAN54,Daniel Sorensen,49,29,DB,BYU,UT,3/5/1990,5,LIV,Kansas City Chiefs,31,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN54Daniel Sorensen,1.0,2.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
48,KAN,54,KAN54,Darwin Thompson,34,22,RB,Utah St.,UT,2/12/1997,0,LIV,Kansas City Chiefs,31,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN54Darwin Thompson,1.0,1.0,9.0,9.0,0.0,2.0,4.0,77.0,43.0,3.0
49,SFO,54,SFO54,Fred Warner,54,23,MLB,BYU,UT,11/19/1996,1,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0.0,7,5,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO54Fred Warner,1.0,2.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
50,SFO,54,SFO54,Mitch Wishnowsky,6,27,P,Utah,UT,3/3/1992,0,LIV,San Francisco 49ers,20,Patrick Mahomes,Hard Rock Stadium,Miami Gardens,Florida,2/2/2020,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,86,43.0,46,SFO54Mitch Wishnowsky,1.0,1.0,22.0,17.0,0.0,2.0,4.0,77.0,43.0,3.0
51,KAN,55,KAN55,Daniel Sorensen,49,30,SS/FS,BYU,UT,3/5/1990,6,LV,Kansas City Chiefs,9,Tom Brady,Raymond James Stadium,Tampa,Florida,2/7/2021,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN55Daniel Sorensen,1.0,1.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
52,KAN,55,KAN55,Darwin Thompson,34,23,RB,Utah St.,UT,2/12/1997,1,LV,Kansas City Chiefs,9,Tom Brady,Raymond James Stadium,Tampa,Florida,2/7/2021,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN55Darwin Thompson,1.0,1.0,9.0,9.0,0.0,2.0,2.0,77.0,43.0,3.0
53,KAN,57,KAN57,Zayne Anderson,39,25,DB,BYU,UT,1/3/1997,1,LVII,Kansas City Chiefs,38,Patrick Mahomes,State Farm Stadium,Glendale,Arizona,2/12/2023,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN57Zayne Anderson,1.0,1.0,40.0,31.0,3.0,1.0,3.0,77.0,43.0,3.0
54,PHI,57,PHI57,Britain Covey,18,25,WR,Utah,UT,3/18/1997,0,LVII,Philadelphia Eagles,35,Patrick Mahomes,State Farm Stadium,Glendale,Arizona,2/12/2023,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,35,17.5,0,27,0,0,0,0,0,0,0.0,0,PHI57Britain Covey,1.0,1.0,22.0,17.0,0.0,2.0,3.0,77.0,43.0,3.0
55,PHI,57,PHI57,Sua Opeta,78,26,G,Weber St.,UT,8/15/1996,2,LVII,Philadelphia Eagles,35,Patrick Mahomes,State Farm Stadium,Glendale,Arizona,2/12/2023,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI57Sua Opeta,1.0,1.0,6.0,7.0,0.0,2.0,3.0,77.0,43.0,3.0
56,KAN,58,KAN58,Matt Bushman,89,28,TE,BYU,UT,11/3/1995,2,LVIII,Kansas City Chiefs,25,Patrick Mahomes,Allegiant Stadium,Las Vegas,Nevada,2/11/2024,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN58Matt Bushman,1.0,2.0,40.0,31.0,3.0,1.0,3.0,77.0,43.0,3.0
57,SFO,58,SFO58,Fred Warner,54,27,LB,BYU,UT,11/19/1996,5,LVIII,San Francisco 49ers,22,Patrick Mahomes,Allegiant Stadium,Las Vegas,Nevada,2/11/2024,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO58Fred Warner,1.0,2.0,40.0,31.0,3.0,2.0,3.0,77.0,43.0,3.0
58,SFO,58,SFO58,Mitch Wishnowsky,18,31,P,Utah,UT,3/3/1992,4,LVIII,San Francisco 49ers,22,Patrick Mahomes,Allegiant Stadium,Las Vegas,Nevada,2/11/2024,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,5,254,50.8,55,SFO58Mitch Wishnowsky,1.0,1.0,22.0,17.0,0.0,2.0,3.0,77.0,43.0,3.0
59,LAR,14,LAR14,Gordon Gravelle,73,30,T,BYU,UT,6/12/1949,7,XIV,Los Angeles Rams,19,Terry Bradshaw,Rose Bowl,Pasadena,California,1/20/1980,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR14Gordon Gravelle,1.0,1.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
60,LAR,14,LAR14,Bill Dunstan,66,30,DT,Utah St.,UT,1/3/1949,6,XIV,Los Angeles Rams,19,Terry Bradshaw,Rose Bowl,Pasadena,California,1/20/1980,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR14Bill Dunstan,1.0,1.0,9.0,9.0,0.0,2.0,2.0,77.0,43.0,3.0
61,NWE,36,NWE36,Lee Johnson,10,40,P,BYU,UT,11/27/1961,16,XXXVI,New England Patriots,20,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE36Lee Johnson,1.0,1.0,40.0,31.0,3.0,1.0,2.0,77.0,43.0,3.0
62,STL,36,STL36,Jamie Martin,12,31,QB,Weber St.,UT,2/8/1970,5,XXXVI,St. Louis Rams,17,Tom Brady,Louisiana Superdome,New Orleans,Louisiana,2/3/2002,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,STL36Jamie Martin,1.0,1.0,6.0,7.0,0.0,1.0,2.0,77.0,43.0,3.0
63,NWE,51,NWE51,Kyle Van Noy,53,25,LB,BYU,UT,3/26/1991,2,LI,New England Patriots,34,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE51Kyle Van Noy,1.0,1.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
64,NWE,51,NWE51,Eric Rowe,25,24,RCB,Utah,UT,10/3/1992,1,LI,New England Patriots,34,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE51Eric Rowe,1.0,2.0,22.0,17.0,0.0,2.0,4.0,77.0,43.0,3.0
65,ATL,51,ATL51,Derrick Shelby,90,27,DE,Utah,UT,3/4/1989,4,LI,Atlanta Falcons,28,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL51Derrick Shelby,1.0,2.0,22.0,17.0,0.0,2.0,4.0,77.0,43.0,3.0
66,ATL,51,ATL51,D.J. Tialavea,86,25,TE,Utah St.,UT,7/27/1991,0,LI,Atlanta Falcons,28,Tom Brady,NRG Stadium,Houston,Texas,2/5/2017,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL51D.J. Tialavea,1.0,1.0,9.0,9.0,0.0,2.0,4.0,77.0,43.0,3.0
67,NWE,52,NWE52,Harvey Langi,48,25,DE,BYU,UT,9/24/1992,0,LII,New England Patriots,33,Nick Foles,U.S. Bank Stadium,Minneapolis,Minnesota,2/4/2018,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE52Harvey Langi,2.0,2.0,40.0,31.0,3.0,4.0,4.0,77.0,43.0,3.0
68,NWE,52,NWE52,Kyle Van Noy,53,26,LLB,BYU,UT,3/26/1991,3,LII,New England Patriots,33,Nick Foles,U.S. Bank Stadium,Minneapolis,Minnesota,2/4/2018,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE52Kyle Van Noy,2.0,2.0,40.0,31.0,3.0,4.0,4.0,77.0,43.0,3.0
69,NWE,52,NWE52,Eric Rowe,25,25,DB,Utah,UT,10/3/1992,2,LII,New England Patriots,33,Nick Foles,U.S. Bank Stadium,Minneapolis,Minnesota,2/4/2018,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE52Eric Rowe,2.0,2.0,22.0,17.0,0.0,4.0,4.0,77.0,43.0,3.0
70,NWE,52,NWE52,Trevor Reilly,51,29,LB,Utah,UT,1/17/1988,3,LII,New England Patriots,33,Nick Foles,U.S. Bank Stadium,Minneapolis,Minnesota,2/4/2018,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE52Trevor Reilly,2.0,2.0,22.0,17.0,0.0,4.0,4.0,77.0,43.0,3.0
71,NWE,53,NWE53,Kyle Van Noy,53,27,MLB,BYU,UT,3/26/1991,4,LIII,New England Patriots,13,Julian Edelman,Mercedes-Benz Stadium,Atlanta,Georgia,2/3/2019,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE53Kyle Van Noy,1.0,1.0,40.0,31.0,3.0,2.0,3.0,77.0,43.0,3.0
72,NWE,53,NWE53,Eric Rowe,25,26,DB,Utah,UT,10/3/1992,3,LIII,New England Patriots,13,Julian Edelman,Mercedes-Benz Stadium,Atlanta,Georgia,2/3/2019,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE53Eric Rowe,1.0,2.0,22.0,17.0,0.0,2.0,3.0,77.0,43.0,3.0
73,LAR,53,LAR53,Dominique Hatfield,36,24,DB,Utah,UT,12/13/1994,1,LIII,Los Angeles Rams,3,Julian Edelman,Mercedes-Benz Stadium,Atlanta,Georgia,2/3/2019,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,LAR53Dominique Hatfield,1.0,2.0,22.0,17.0,0.0,1.0,3.0,77.0,43.0,3.0
74,NYG,25,NYG25,Bart Oates,65,32,C,BYU,UT,12/16/1958,5,XXV,New York Giants,20,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG25Bart Oates,1.0,1.0,40.0,31.0,3.0,1.0,2.0,77.0,43.0,3.0
75,BUF,25,BUF25,Hal Garner,99,28,LB,Utah St.,UT,1/18/1962,5,XXV,Buffalo Bills,19,Ottis Anderson,Tampa Stadium,Tampa,Florida,1/27/1991,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BUF25Hal Garner,1.0,1.0,9.0,9.0,0.0,1.0,2.0,77.0,43.0,3.0
76,OAK,15,OAK15,Marc Wilson,6,23,QB,BYU,UT,2/15/1957,0,XV,Oakland Raiders,27,Jim Plunkett,Louisiana Superdome,New Orleans,Louisiana,1/25/1981,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,OAK15Marc Wilson,2.0,2.0,40.0,31.0,3.0,2.0,3.0,77.0,43.0,3.0
77,OAK,15,OAK15,Todd Christensen,46,24,TE,BYU,UT,8/3/1956,1,XV,Oakland Raiders,27,Jim Plunkett,Louisiana Superdome,New Orleans,Louisiana,1/25/1981,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,OAK15Todd Christensen,2.0,2.0,40.0,31.0,3.0,2.0,3.0,77.0,43.0,3.0
78,PHI,15,PHI15,Louie Giammona,33,27,RB,Utah St.,UT,3/3/1953,4,XV,Philadelphia Eagles,10,Jim Plunkett,Louisiana Superdome,New Orleans,Louisiana,1/25/1981,0,0,0,0,0,0,0,0,0,0.0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI15Louie Giammona,1.0,1.0,9.0,9.0,0.0,1.0,3.0,77.0,43.0,3.0
79,OAK,37,OAK37,Doug Jolley,88,23,TE,BYU,UT,1/2/1979,0,XXXVII,Oakland Raiders,21,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,59,0,25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,OAK37Doug Jolley,1.0,2.0,40.0,31.0,3.0,2.0,3.0,77.0,43.0,3.0
80,OAK,37,OAK37,Barry Sims,65,28,LT,Utah,UT,12/1/1974,3,XXXVII,Oakland Raiders,21,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,OAK37Barry Sims,1.0,1.0,22.0,17.0,0.0,2.0,3.0,77.0,43.0,3.0
81,TAM,37,TAM37,Morris Unutoa,68,31,C,BYU,UT,3/10/1971,6,XXXVII,Tampa Bay Buccaneers,48,Dexter Jackson,Qualcomm Stadium,San Diego,California,1/26/2003,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM37Morris Unutoa,1.0,2.0,40.0,31.0,3.0,1.0,3.0,77.0,43.0,3.0
82,PHI,39,PHI39,Chad Lewis,89,33,TE,BYU,UT,10/5/1971,7,XXXIX,Philadelphia Eagles,21,Deion Branch,Alltel Stadium,Jacksonville,Florida,2/6/2005,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI39Chad Lewis,2.0,2.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
83,PHI,39,PHI39,Reno Mahe,34,24,RB,BYU,UT,6/3/1980,1,XXXIX,Philadelphia Eagles,21,Deion Branch,Alltel Stadium,Jacksonville,Florida,2/6/2005,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI39Reno Mahe,2.0,2.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
84,PIT,9,PIT9,Gordon Gravelle,71,25,RT,BYU,UT,6/12/1949,2,IX,Pittsburgh Steelers,16,Franco Harris,Tulane Stadium,New Orleans,Louisiana,1/12/1975,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT9Gordon Gravelle,1.0,1.0,40.0,31.0,3.0,1.0,1.0,77.0,43.0,3.0
85,PIT,40,PIT40,Brett Keisel,99,27,DE,BYU,UT,9/19/1978,3,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT40Brett Keisel,2.0,3.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
86,PIT,40,PIT40,Chris Hoke,76,29,DT,BYU,UT,4/6/1976,1,XL,Pittsburgh Steelers,21,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT40Chris Hoke,2.0,3.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
87,SEA,40,SEA40,Itula Mili,88,32,TE,BYU,UT,4/20/1973,7,XL,Seattle Seahawks,10,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA40Itula Mili,1.0,3.0,40.0,31.0,3.0,2.0,4.0,77.0,43.0,3.0
88,SEA,40,SEA40,Andre Dyson,21,26,LCB,Utah,UT,5/25/1979,4,XL,Seattle Seahawks,10,Hines Ward,Ford Field,Detroit,Michigan,2/5/2006,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA40Andre Dyson,1.0,1.0,22.0,17.0,0.0,2.0,4.0,77.0,43.0,3.0
89,RAI,18,RAI18,Marc Wilson,6,26,QB,BYU,UT,2/15/1957,3,XVIII,Los Angeles Raiders,38,Marcus Allen,Tampa Stadium,Tampa,Florida,1/22/1984,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI18Marc Wilson,2.0,2.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
90,RAI,18,RAI18,Todd Christensen,46,27,TE,BYU,UT,8/3/1956,4,XVIII,Los Angeles Raiders,38,Marcus Allen,Tampa Stadium,Tampa,Florida,1/22/1984,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,32,0,14,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI18Todd Christensen,2.0,2.0,40.0,31.0,3.0,2.0,2.0,77.0,43.0,3.0
91,SFO,19,SFO19,Bill Ring,30,28,RB,BYU,UT,12/13/1956,3,XIX,San Francisco 49ers,38,Joe Montana,Stanford Stadium,Palo Alto,California,1/20/1985,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO19Bill Ring,3.0,3.0,40.0,31.0,3.0,4.0,5.0,77.0,43.0,3.0
92,SFO,19,SFO19,Todd Shell,90,22,LB,BYU,UT,6/24/1962,0,XIX,San Francisco 49ers,38,Joe Montana,Stanford Stadium,Palo Alto,California,1/20/1985,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO19Todd Shell,3.0,3.0,40.0,31.0,3.0,4.0,5.0,77.0,43.0,3.0
93,SFO,19,SFO19,Tom Holmoe,28,24,DB,BYU,UT,3/7/1960,1,XIX,San Francisco 49ers,38,Joe Montana,Stanford Stadium,Palo Alto,California,1/20/1985,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO19Tom Holmoe,3.0,3.0,40.0,31.0,3.0,4.0,5.0,77.0,43.0,3.0
94,SFO,19,SFO19,Carl Monroe,32,24,RB,Utah,UT,2/20/1960,1,XIX,San Francisco 49ers,38,Joe Montana,Stanford Stadium,Palo Alto,California,1/20/1985,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,33,1,33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,16,16.0,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO19Carl Monroe,1.0,2.0,22.0,17.0,0.0,4.0,5.0,77.0,43.0,3.0
95,MIA,19,MIA19,Steve Clark,76,24,G,Utah,UT,8/2/1960,2,XIX,Miami Dolphins,16,Joe Montana,Stanford Stadium,Palo Alto,California,1/20/1985,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA19Steve Clark,1.0,2.0,22.0,17.0,0.0,1.0,5.0,77.0,43.0,3.0
